source_kind,source_path,source_sha256,target_path,current_sha256,current_size_bytes,decision
BEH 自动化验收补充 v1.1,BEH_交互与测试补充规范_无人工参与_v1.1_2026-08-19.zip!/20_Testing/30_Playwright连续交互_状态机与Viewport测试规范_v1.0.md,9944f6859040ace12d57089696542c5157fc4a74eb961681ed2630edd0589f81,网页工作台/参考规范/自动化验收补充_v1.1/20_Testing/30_Playwright连续交互_状态机与Viewport测试规范_v1.0.md,9944f6859040ace12d57089696542c5157fc4a74eb961681ed2630edd0589f81,3739,展开补齐
BEH 自动化验收补充 v1.1,BEH_交互与测试补充规范_无人工参与_v1.1_2026-08-19.zip!/20_Testing/31_NativeScene视觉保真与Arrow_Port_Relation验收规范_v1.1.md,a7910e8f42d39c5618708c1d2f03451606be4b401e60fd1ae0af9252f1319f85,网页工作台/参考规范/自动化验收补充_v1.1/20_Testing/31_NativeScene视觉保真与Arrow_Port_Relation验收规范_v1.1.md,a7910e8f42d39c5618708c1d2f03451606be4b401e60fd1ae0af9252f1319f85,3253,展开补齐
BEH 自动化验收补充 v1.1,BEH_交互与测试补充规范_无人工参与_v1.1_2026-08-19.zip!/20_Testing/32_当前交互缺陷_自动化Golden回归案例_v1.1.md,85a553ec759ecd9efb6e4695684aba085e8a5604b291831de4a2ec343a172106,网页工作台/参考规范/自动化验收补充_v1.1/20_Testing/32_当前交互缺陷_自动化Golden回归案例_v1.1.md,85a553ec759ecd9efb6e4695684aba085e8a5604b291831de4a2ec343a172106,3238,展开补齐
BEH 自动化验收补充 v1.1,BEH_交互与测试补充规范_无人工参与_v1.1_2026-08-19.zip!/40_UI/28_Web画布交互行为契约_v1.0.md,956b5f2e79d19940684579ce83a485a09c77c78ed9c65cabcb326ea7d68682fb,网页工作台/参考规范/自动化验收补充_v1.1/40_UI/28_Web画布交互行为契约_v1.0.md,956b5f2e79d19940684579ce83a485a09c77c78ed9c65cabcb326ea7d68682fb,6860,展开补齐
BEH 自动化验收补充 v1.1,BEH_交互与测试补充规范_无人工参与_v1.1_2026-08-19.zip!/ADDON_MANIFEST.json,ed0e7838ea8d831687578cd16745dd92f7185af145feafd4e28c2576d3085e75,网页工作台/参考规范/自动化验收补充_v1.1/ADDON_MANIFEST.json,ed0e7838ea8d831687578cd16745dd92f7185af145feafd4e28c2576d3085e75,1346,展开补齐
BEH 自动化验收补充 v1.1,BEH_交互与测试补充规范_无人工参与_v1.1_2026-08-19.zip!/ADDON_README.md,a6b5361016c987998e292873a72ef9a76438ecbdab88d2420d794c6c9bdabcd5,网页工作台/参考规范/自动化验收补充_v1.1/ADDON_README.md,a6b5361016c987998e292873a72ef9a76438ecbdab88d2420d794c6c9bdabcd5,1819,展开补齐
本次设计,2026-09-18 调度专题讨论、官方工具资料研究及独立设计评审；依据见方案第11节,,产品与EMAP事实探查/调度相关产品与EMAP代码联合探查方案_v1.0_2026-09-18.md,123b184142b99f0845309da10841fc8335fe50a40e9676ead2897733de0cfdfb,39153,新增专题入口；设计完成，不代表实际产品探查或工具执行完成
工具统一管理修订,2026-09-18 当前用户工具归一授权；保留已有任务业务边界,,产品与EMAP事实探查/成熟工具增强事实探查/validation/tool-unification.json,0ddaa0a0358c7d3072c888ee7e6eb6c90d8fec786ff3b2610b46552a34ebe4bf,8178,新增唯一工具规范/当前报告入口或实际脚本验证记录；不代表用户环境已实测
工具统一管理修订,2026-09-18 当前用户工具归一授权；保留已有任务业务边界,,工具接入与共享能力/工具状态与验收报告.md,221123f362ec55c69246c85a32ce30f044769f6237df1d6a0e43dc8041e2c5ac,10026,新增唯一工具规范/当前报告入口或实际脚本验证记录；不代表用户环境已实测
工具统一管理修订,2026-09-18 当前用户工具归一授权；保留已有任务业务边界,,工具接入与共享能力/工具统一管理与使用指南.md,8f89f32ab0740594d6adef1e934b3f9e02d048eaf21de8a214a8b9cab213b953,69093,新增唯一工具规范/当前报告入口或实际脚本验证记录；不代表用户环境已实测
2026-09-19会话共识补齐,本窗口已授权的背景/图解/根因诊断/维护交付设计；新图依据现行环境指南重绘,,Windows与WSL开发环境/04_WSL与Docker关系图解.md,a3b2070e6a57f0ac08409c35b624900729e98bad1be6ec6b0b4d966d7f20a0b7,9269,新增执行设计或其可编辑图解；未视为用户环境或产品实测结果
2026-09-19会话共识补齐,本窗口已授权的背景/图解/根因诊断/维护交付设计；新图依据现行环境指南重绘,,Windows与WSL开发环境/图解/01_WSL与Docker单组合关系_示意.png,98b312c3638766f4c6bef0bd2159a085ff48aa90deecf1082cb693668548c09a,326824,新增执行设计或其可编辑图解；未视为用户环境或产品实测结果
2026-09-19会话共识补齐,本窗口已授权的背景/图解/根因诊断/维护交付设计；新图依据现行环境指南重绘,,Windows与WSL开发环境/图解/01_WSL与Docker单组合关系_示意.svg,59244b8e6256d685cff32ebd738b91281b1509553e09ffe060521f87a72cfe65,7719,新增执行设计或其可编辑图解；未视为用户环境或产品实测结果
2026-09-19会话共识补齐,本窗口已授权的背景/图解/根因诊断/维护交付设计；新图依据现行环境指南重绘,,Windows与WSL开发环境/图解/02_多仓多镜像与独立产物_示意.png,f3443cc18867af444250f6863e3329efd389d7d7d118d9b7d8c5dc5ea5b37140,407610,新增执行设计或其可编辑图解；未视为用户环境或产品实测结果
2026-09-19会话共识补齐,本窗口已授权的背景/图解/根因诊断/维护交付设计；新图依据现行环境指南重绘,,Windows与WSL开发环境/图解/02_多仓多镜像与独立产物_示意.svg,c3a33885d74b6042adebabe073120eaf700b98523f02d351e4a7fb20e9577405,12830,新增执行设计或其可编辑图解；未视为用户环境或产品实测结果
2026-09-19会话共识补齐,本窗口已授权的背景/图解/根因诊断/维护交付设计；新图依据现行环境指南重绘,,问题定位与修复/跨核崩溃复位与内存破坏_根因定位实施指南.md,706453aa89f66a8c2d58e7bc328b832c802693eab250bd8204133444c791e92c,24848,新增执行设计或其可编辑图解；未视为用户环境或产品实测结果
